timestamp,videoTime,labels,self-caught,probe-caught,groupID,participantID,participant,onset,ongoing,duration,videoEndTime,Other,TimeDifference,phase_type,caught_type,performance_type
2025-05-15T21:44:22.825Z,60,Optimistic,False,True,10,10_2,participant-2,False,True,10,397,False,0,first_half,probe-caught,high
2025-05-15T21:44:22.825Z,60,Curious,False,True,10,10_2,participant-2,False,True,10,397,False,0,first_half,probe-caught,high
2025-05-15T21:45:45.126Z,121,Disengaged,False,True,10,10_2,participant-2,False,True,3,397,False,61,first_half,probe-caught,high
2025-05-15T21:47:21.613Z,182,Curious,False,True,10,10_2,participant-2,False,True,10,397,True,61,first_half,probe-caught,high
2025-05-15T21:47:21.613Z,182,Planning,False,True,10,10_2,participant-2,False,True,10,397,True,0,first_half,probe-caught,high
2025-05-15T21:48:44.778Z,243,Optimistic,False,True,10,10_2,participant-2,False,True,15,397,False,61,second_half,probe-caught,high
2025-05-15T21:48:44.778Z,243,Curious,False,True,10,10_2,participant-2,False,True,15,397,False,0,second_half,probe-caught,high
2025-05-15T21:50:14.642Z,304,Optimistic,False,True,10,10_2,participant-2,False,True,3,397,False,61,second_half,probe-caught,high
2025-05-15T21:50:14.642Z,304,Confused,False,True,10,10_2,participant-2,False,True,3,397,False,0,second_half,probe-caught,high
2025-05-15T21:50:14.642Z,304,Curious,False,True,10,10_2,participant-2,False,True,3,397,False,0,second_half,probe-caught,high
2025-05-15T21:51:37.986Z,365,Optimistic,False,True,10,10_2,participant-2,False,True,5,397,False,61,second_half,probe-caught,high
2025-05-15T21:52:19.752Z,397,Confused,True,False,10,10_2,participant-2,False,True,2,397,False,32,second_half,self-caught,high
2025-05-15T21:47:52.278Z,60,Curious,False,True,10,10_3,participant-3,True,False,0,397,False,0,first_half,probe-caught,high
2025-05-15T21:49:02.778Z,121,Optimistic,False,True,10,10_3,participant-3,True,False,0,397,False,61,first_half,probe-caught,high
2025-05-15T21:50:27.816Z,182,Engaged,False,True,10,10_3,participant-3,False,True,30,397,True,61,first_half,probe-caught,high
2025-05-15T21:51:48.647Z,243,Engaged,False,True,10,10_3,participant-3,False,True,90,397,True,61,second_half,probe-caught,high
2025-05-15T21:52:58.633Z,304,Optimistic,False,True,10,10_3,participant-3,True,False,0,397,False,61,second_half,probe-caught,high
